wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-A12,649.986,8.5,8.532,2.404,99.784,73.262,0.215,3.321,68.713,47.927,16.927,628.138
Cheal-A12,650.138,8.5,8.516,2.32,108.318,81.53,0.248,3.104,45.783,31.092,11.287,628.2659
Cheal-A12,650.291,8.5,8.508,2.242,116.771,85.529,0.287,2.892,40.962,26.759,9.99,628.3945
Cheal-A12,650.443,8.5,8.555,2.202,122.559,87.993,0.309,2.764,48.845,29.268,9.981,628.5222
Cheal-A12,650.596,8.5,8.57,2.195,123.728,91.324,0.322,2.697,61.584,33.28,9.645,628.6526
Cheal-A12,650.748,8.5,8.562,2.198,127.066,90.125,0.316,2.658,70.676,34.128,8.487,628.7833
Cheal-A12,650.9,8.5,8.647,2.201,127.804,90.446,0.312,2.611,71.193,32.391,7.675,628.914
Cheal-A12,651.053,8.5,8.647,2.193,125.417,89.406,0.312,2.619,64.742,29.993,6.988,629.0445
Cheal-A12,651.205,8.5,8.624,2.183,124.138,89.615,0.324,2.645,62.122,29.296,6.422,629.1722
Cheal-A12,651.358,8.5,8.647,2.175,124.188,88.041,0.33,2.664,59.618,28.213,5.866,629.3007
Cheal-A12,651.51,8.5,8.655,2.177,123.501,88.293,0.332,2.615,56.255,27.034,5.312,629.4284
Cheal-A12,651.662,8.5,8.678,2.183,123.464,89.999,0.307,2.56,53.453,25.866,5.09,629.5561
Cheal-A12,651.815,8.5,8.705,2.187,123.319,88.533,0.314,2.53,49.312,24.089,4.812,629.6846
Cheal-A12,651.967,8.5,8.589,2.186,123.11,85.035,0.332,2.553,44.296,22.016,4.617,629.8123
Cheal-A12,652.12,8.5,8.601,2.183,123.225,85.231,0.367,2.595,38.365,19.226,4.432,629.9432
Cheal-A12,652.272,8.5,8.57,2.182,123.406,87.147,0.35,2.641,39.126,19.303,4.598,630.0739
Cheal-A12,652.424,8.5,8.555,2.184,123.422,87.866,0.356,2.659,43.408,20.241,4.792,630.2047
Cheal-A12,652.577,8.5,8.562,2.186,123.745,84.025,0.364,2.663,48.344,20.043,4.449,630.3347
Cheal-A12,652.729,8.5,8.609,2.188,124.268,81.747,0.362,2.662,57.175,21.736,4.499,630.4623
Cheal-A12,652.882,8.5,8.639,2.189,125.17,82.532,0.337,2.673,60.077,23.189,4.659,630.5909
Cheal-A12,653.034,8.5,8.609,2.189,126.047,83.48,0.332,2.712,56.926,23.759,4.755,630.7192
Cheal-A12,653.186,8.5,8.532,2.185,126.744,84.501,0.341,2.761,54.811,24.87,4.86,630.85
Cheal-A12,653.339,8.5,8.508,2.182,126.883,86.314,0.341,2.778,54.694,25.268,4.816,630.9816
Cheal-A12,653.491,8.5,8.508,2.188,127.026,86.491,0.351,2.725,47.764,22.675,4.532,631.1122
Cheal-A12,653.644,8.5,8.543,2.195,127.166,88.199,0.346,2.659,41.12,20.143,4.452,631.241
Cheal-A12,653.796,8.5,8.562,2.199,127.716,85.388,0.342,2.624,36.14,18.02,4.548,631.3687
Cheal-A12,653.948,8.5,8.639,2.196,127.715,83.091,0.332,2.627,43.101,20.697,5.12,631.4963
Cheal-A12,654.101,8.5,8.578,2.193,127.171,80.544,0.322,2.627,54.603,23.225,5.296,631.6248
Cheal-A12,654.253,8.5,8.516,2.191,126.737,78.923,0.323,2.647,64.019,23.67,5.158,631.7525
Cheal-A12,654.406,8.5,8.431,2.184,126.25,82.305,0.341,2.713,62.525,22.864,5.118,631.881
Cheal-A12,654.558,8.5,8.393,2.179,126.175,86.249,0.335,2.781,60.049,22.955,5.256,632.0087
Cheal-A12,654.71,8.5,8.2,2.176,126.277,85.702,0.333,2.816,53.835,21.729,5.108,632.1364
Cheal-A12,654.863,8.5,8.15,2.179,125.663,85.838,0.332,2.793,48.343,20.617,4.786,632.265
Cheal-A12,655.015,8.5,8.138,2.184,124.619,80.614,0.341,2.765,42.647,19.14,4.462,632.3926
Cheal-A12,655.168,8.5,8.1,2.193,124.101,80.473,0.338,2.728,41.744,19.559,4.373,632.5211
Cheal-A12,655.32,8.5,8.092,2.196,124.015,80.904,0.335,2.714,44.364,20.916,4.327,632.6488
Cheal-A12,655.472,8.5,8.092,2.196,124.565,78.494,0.317,2.711,42.775,19.649,3.888,632.7765
Cheal-A12,655.625,8.5,8.092,2.189,125.345,78.622,0.319,2.731,47.611,20.952,4.074,632.905
Cheal-A12,655.777,8.5,8.092,2.182,125.395,73.054,0.311,2.751,52.256,22.161,4.197,633.0327
Cheal-A12,655.93,8.5,8.104,2.181,125.516,74.974,0.325,2.738,46.165,19.894,3.966,633.1612
Cheal-A12,656.082,8.5,8.169,2.184,124.909,77.476,0.345,2.703,43.587,19.301,3.945,633.2905
Cheal-A12,656.234,8.5,8.231,2.188,124.759,80.536,0.339,2.662,45.646,20.136,4.115,633.4213
Cheal-A12,656.387,8.5,8.231,2.186,124.709,81.85,0.331,2.668,47.273,21.376,4.421,633.5529
Cheal-A12,656.539,8.5,8.208,2.183,124.77,82.484,0.321,2.686,45.024,21.6,4.516,633.6828
Cheal-A12,656.692,8.5,8.231,2.183,124.655,85.328,0.34,2.694,45.389,22.559,4.669,633.8113
Cheal-A12,656.844,8.5,8.138,2.184,124.827,84.547,0.338,2.697,43.212,22.492,4.748,633.939
Cheal-A12,656.996,8.5,8.127,2.187,124.596,85.45,0.333,2.7,47.546,24.254,4.791,634.0667
Cheal-A12,657.149,8.5,8.115,2.185,124.732,82.452,0.344,2.711,51.567,26.036,5.057,634.1952
Cheal-A12,657.301,8.5,8.138,2.188,124.658,83.509,0.344,2.699,48.224,25.018,5.301,634.3228
Cheal-A12,657.454,8.5,8.162,2.194,124.528,82.207,0.342,2.678,37.816,20.798,5.362,634.4514
Cheal-A12,657.606,8.5,8.115,2.201,124.91,85.192,0.335,2.681,33.13,18.713,5.388,634.579
Cheal-A12,657.758,8.5,8.138,2.201,125.065,84.88,0.348,2.714,40.618,22.445,5.715,634.7067
Cheal-A12,657.911,8.5,8.123,2.193,125.131,85.15,0.325,2.763,54.855,27.276,5.718,634.8352
Cheal-A12,658.063,8.5,8.138,2.188,125.355,83.555,0.33,2.765,61.377,27.436,5.246,634.9629
Cheal-A12,658.216,8.5,8.162,2.192,124.313,83.269,0.323,2.734,67.351,27.803,5.067,635.0914
Cheal-A12,658.368,8.5,8.192,2.204,123.536,79.447,0.348,2.696,62.468,27.089,4.849,635.2191
Cheal-A12,658.52,8.5,8.154,2.206,123.44,80.38,0.342,2.7,54.717,26.06,4.762,635.3468
Cheal-A12,658.673,8.5,8.177,2.206,123.313,79.271,0.351,2.707,48.752,24.508,4.508,635.4753
Cheal-A12,658.825,8.5,8.146,2.202,123.271,79.786,0.348,2.704,45.386,23.994,4.171,635.603
Cheal-A12,658.978,8.5,8.185,2.203,123.434,77.715,0.341,2.686,41.369,23.682,4.002,635.7315
Cheal-A12,659.13,8.5,8.3,2.204,123.626,81.642,0.335,2.667,39.05,23.594,4.034,635.8592
Cheal-A12,659.282,8.5,8.3,2.206,122.96,84.184,0.317,2.666,37.678,22.518,3.879,635.9869
Cheal-A12,659.435,8.5,8.362,2.212,124.334,85.717,0.314,2.652,37.97,21.883,3.781,636.1154
Cheal-A12,659.587,8.5,8.266,2.211,123.799,85.066,0.332,2.665,44.189,24.702,4.304,636.243
Cheal-A12,659.74,8.5,8.015,2.206,122.932,84.627,0.341,2.674,45.945,26.83,4.935,636.3716
Cheal-A12,659.892,8.5,7.953,2.196,122.626,85.371,0.325,2.702,39.007,23.498,4.99,636.4993
Cheal-A12,660.044,8.5,7.961,2.193,121.463,80.592,0.327,2.716,34.803,21.1,5.189,636.627
Cheal-A12,660.197,8.5,7.992,2.19,120.712,80.055,0.328,2.736,38.869,23.719,5.959,636.7555
Cheal-A12,660.349,8.5,8.011,2.186,118.555,75.35,0.334,2.784,49.193,31.438,8.095,636.8832
Cheal-A12,660.502,8.5,8,2.216,106.202,73.051,0.324,2.836,44.092,29.465,8.868,637.0117
Cheal-A12,660.654,8.5,8.115,2.315,90.109,65.942,0.278,2.983,41.086,27.631,8.457,637.1393
Cheal-A12,660.806,8.5,8.277,2.426,84.413,65.033,0.228,3.114,86.651,57.303,13.291,637.267
Cheal-A12,660.959,8.5,8.15,2.457,85.587,67.688,0.216,3.161,95.997,60.463,12.402,637.3956
Cheal-A12,661.111,8.5,8.031,2.382,99.592,73.356,0.247,3.059,35.635,24.889,7.48,637.5233
Cheal-A12,661.264,8.5,8.061,2.29,115.384,83.11,0.291,2.913,32.449,23.114,7.844,637.6517
Cheal-A12,661.416,8.5,8.084,2.246,117.728,85.139,0.31,2.845,34.862,24.929,8.453,637.7794
Cheal-A12,661.568,8.5,8.1,2.248,117.276,96.707,0.315,2.801,38.55,27.227,7.253,637.9071
Cheal-A12,661.721,8.5,8.2,2.258,116.891,98.619,0.301,2.769,36.479,25.579,5.722,638.0356
Cheal-A12,661.873,8.5,8.246,2.262,118.032,104.777,0.308,2.751,35.772,25.186,5.548,638.1633
Cheal-A12,662.026,8.5,8.246,2.26,127.28,97.338,0.301,2.779,34.127,24.818,5.711,638.2919
Cheal-A12,662.178,8.5,8.266,2.26,118.467,100.253,0.315,2.811,34.338,25.059,5.955,638.4196
Cheal-A12,662.33,8.5,8.323,2.262,118.134,94.587,0.328,2.806,34.213,24.036,5.749,638.5472
Cheal-A12,662.483,8.5,8.393,2.271,118.401,100.247,0.362,2.771,33.196,22.196,5.562,638.6757
Cheal-A12,662.635,8.5,8.431,2.273,117.678,94.515,0.369,2.751,33.654,22.051,5.88,638.8034
Cheal-A12,662.788,8.5,8.485,2.265,118.848,92.899,0.355,2.757,29.827,19.541,5.677,638.9319
Cheal-A12,662.94,8.5,8.47,2.257,118.821,90.381,0.327,2.787,24.566,16.3,5.261,639.0596
Cheal-A12,663.092,8.5,8.439,2.258,118.582,89.744,0.328,2.834,22.575,15.116,5.129,639.1873
Cheal-A12,663.245,8.5,8.254,2.269,117.523,97.154,0.328,2.877,22.385,14.858,4.933,639.3158
Cheal-A12,663.397,8.5,8.231,2.278,115.791,96.88,0.323,2.906,26.316,16.98,5.009,639.4435
Cheal-A12,663.55,8.5,8.216,2.289,114.817,103.141,0.313,2.915,30.865,19.329,5.071,639.572
Cheal-A12,663.702,8.5,8.223,2.289,114.83,102.154,0.308,2.919,31.438,19.315,4.891,639.6997
Cheal-A12,663.854,8.5,8.242,2.284,116.295,107.495,0.34,2.934,29.842,18.353,4.639,639.8274
Cheal-A12,664.007,8.5,8.254,2.277,117.3,109.286,0.345,2.964,27.257,16.871,4.479,639.9559
Cheal-A12,664.159,8.5,8.266,2.282,117.426,114.613,0.36,2.999,24.787,15.404,4.34,640.0836
Cheal-A12,664.312,8.5,8.269,2.283,118.787,111.384,0.339,3.008,24.593,15.26,4.448,640.2121
Cheal-A12,664.464,8.5,8.254,2.28,121.352,108.966,0.334,2.969,23.635,14.604,4.282,640.3398
Cheal-A12,664.616,8.5,8.231,2.285,116.867,107.87,0.311,2.915,24.825,15.187,4.358,640.4674
Cheal-A12,664.769,8.5,8.2,2.312,114.491,107.342,0.315,2.887,26.302,16.04,4.455,640.5959
Cheal-A12,664.921,8.5,8.162,2.336,113.557,105.611,0.32,2.905,27.72,16.722,4.589,640.7236
Cheal-A12,665.074,8.5,8.138,2.336,115.77,98.788,0.326,2.909,26.636,16.108,4.545,640.8522
Cheal-A12,665.226,8.5,8.131,2.317,121.478,96.503,0.333,2.891,26.921,16.346,4.738,640.9799
Cheal-A12,665.378,8.5,8.127,2.304,120.155,91.794,0.326,2.82,27.235,16.474,4.885,641.1075
Cheal-A12,665.531,8.5,8.138,2.304,119.026,93.113,0.34,2.781,29.742,17.613,4.941,641.2361
Cheal-A12,665.683,8.5,8.138,2.302,117.993,95.156,0.327,2.774,33.532,19.403,5.11,641.3637
Cheal-A12,665.836,8.5,8.162,2.295,119.93,98.949,0.315,2.812,33.227,19.43,5.169,641.4922
Cheal-A12,665.988,8.5,8.162,2.28,123.795,102.128,0.323,2.853,29.28,17.888,5.047,641.6199
Cheal-A12,666.14,8.5,8.162,2.269,118.867,102.076,0.35,2.871,25.405,15.975,4.716,641.7476
Cheal-A12,666.293,8.5,8.146,2.264,120.241,99.617,0.36,2.89,25.387,16.066,4.707,641.8761
Cheal-A12,666.445,8.5,8.138,2.269,119.556,92.953,0.347,2.896,25.329,16.108,4.723,642.0038
Cheal-A12,666.598,8.5,8.169,2.273,119.717,92.849,0.348,2.883,25.585,16.328,4.64,642.1323
Cheal-A12,666.75,8.5,8.185,2.277,120.515,93.276,0.343,2.844,26.152,16.778,4.666,642.26
Cheal-A12,666.902,8.5,8.177,2.272,121.575,96.117,0.355,2.81,25.764,16.507,4.411,642.3876
Cheal-A12,667.055,8.5,8.185,2.266,121.864,96.297,0.343,2.789,27.326,17.264,4.387,642.5162
Cheal-A12,667.207,8.5,8.185,2.262,120.928,94.79,0.338,2.801,28.455,17.812,4.4,642.6439
Cheal-A12,667.36,8.5,8.219,2.271,120.022,100.901,0.321,2.821,30.425,18.9,4.719,642.7724
Cheal-A12,667.512,8.5,8.216,2.279,118.309,101.598,0.315,2.879,30.335,18.988,4.795,642.9001
Cheal-A12,667.664,8.5,8.219,2.285,117.558,100.984,0.318,2.93,29.139,18.398,4.737,643.0278
Cheal-A12,667.817,8.5,8.254,2.285,117.741,96.401,0.329,2.956,27.537,17.719,4.756,643.1563
Cheal-A12,667.969,8.5,8.277,2.288,117.57,91.978,0.338,2.918,28.082,18.147,4.902,643.2839
Cheal-A12,668.122,8.5,8.289,2.29,117.896,95.16,0.324,2.882,28.403,18.245,4.897,643.4125
Cheal-A12,668.274,8.5,8.331,2.292,118.012,94.566,0.335,2.868,29.17,18.75,4.992,643.5402
Cheal-A12,668.426,8.5,8.354,2.296,118.155,96.117,0.333,2.878,28.499,18.506,4.974,643.6678
Cheal-A12,668.579,8.5,8.404,2.296,118.934,94.349,0.352,2.861,27.924,18.348,4.99,643.7947
Cheal-A12,668.731,8.5,8.462,2.289,119.752,95.398,0.324,2.815,27.557,18.206,4.885,643.9194
Cheal-A12,668.884,8.5,8.37,2.277,120.092,96.636,0.324,2.793,26.539,17.665,4.856,644.0449
Cheal-A12,669.036,8.5,8.323,2.271,119.897,100.548,0.338,2.793,25.597,17.126,4.902,644.1702
Cheal-A12,669.188,8.5,8.146,2.268,119.577,102.549,0.339,2.814,24.187,16.505,4.97,644.2979
Cheal-A12,669.341,8.5,8.162,2.262,118.909,100.853,0.322,2.847,23.482,16.073,4.886,644.4265
Cheal-A12,669.493,8.5,8.162,2.256,118.632,101.293,0.329,2.868,23.9,16.229,4.776,644.5541
Cheal-A12,669.646,8.5,8.192,2.255,119.069,100.04,0.35,2.881,25.941,17.415,4.906,644.6797
Cheal-A12,669.798,8.5,8.185,2.258,119.371,98.202,0.371,2.86,27.574,18.31,5.012,644.8043
Cheal-A12,669.95,8.5,8.231,2.252,120.105,90.772,0.375,2.853,28.746,18.882,5.079,644.929
Cheal-A12,670.103,8.5,8.293,2.248,120.801,92.802,0.363,2.838,28.16,18.532,4.94,645.0544
Cheal-A12,670.255,8.5,8.308,2.245,120.681,99.712,0.357,2.841,27.273,17.918,4.789,645.1791
Cheal-A12,670.408,8.5,8.293,2.251,120.463,103.497,0.332,2.826,26.528,17.455,4.656,645.3046
Cheal-A12,670.56,8.5,8.162,2.256,120.543,99.879,0.351,2.826,26.123,17.309,4.623,645.4304
Cheal-A12,670.712,8.5,8.077,2.27,119.888,95.621,0.353,2.819,25.563,17.059,4.549,645.5581
Cheal-A12,670.865,8.5,8.081,2.283,119.888,93.889,0.354,2.828,26.307,17.481,4.478,645.6866
Cheal-A12,671.017,8.5,8.192,2.284,119.734,95.455,0.334,2.84,27.052,17.941,4.355,645.8139
Cheal-A12,671.17,8.5,8.231,2.279,119.841,94.343,0.328,2.818,26.86,17.826,4.308,645.9394
Cheal-A12,671.322,8.5,8.242,2.26,120.652,95.668,0.327,2.806,26.05,17.466,4.37,646.064
Cheal-A12,671.474,8.5,8.231,2.253,121.185,92.696,0.34,2.767,23.993,16.3,4.276,646.1887
Cheal-A12,671.627,8.5,8.254,2.244,122.121,91.973,0.362,2.75,23.276,15.844,4.255,646.3141
Cheal-A12,671.779,8.5,8.323,2.242,122.684,93.089,0.355,2.754,25.021,16.726,4.275,646.4388
Cheal-A12,671.932,8.5,8.37,2.235,122.377,94.625,0.384,2.792,26.636,17.558,4.28,646.5642
Cheal-A12,672.084,8.5,8.427,2.233,121.937,98.861,0.357,2.85,26.825,17.775,4.362,646.6906
Cheal-A12,672.236,8.5,8.555,2.244,121.629,102.321,0.359,2.892,26.938,18.006,4.577,646.8182
Cheal-A12,672.389,8.5,8.578,2.256,120.341,103.569,0.358,2.919,26.945,18.049,4.744,646.9467
Cheal-A12,672.541,8.5,8.686,2.262,119.572,104.083,0.365,2.914,27.611,18.234,4.669,647.0736
Cheal-A12,672.694,8.5,8.693,2.261,121.168,101.325,0.369,2.904,30.495,19.626,4.796,647.1991
Cheal-A12,672.846,8.5,8.647,2.264,120.87,100.367,0.366,2.908,30.6,19.532,5.061,647.3237
Cheal-A12,672.998,8.5,8.682,2.261,120.863,100.03,0.375,2.94,28.882,18.557,4.969,647.4484
Cheal-A12,673.151,8.5,8.724,2.252,121.42,95.986,0.371,2.971,27.18,17.69,4.805,647.5768
Cheal-A12,673.303,8.5,8.717,2.24,121.133,100.078,0.351,2.975,25.849,16.853,4.539,647.7045
Cheal-A12,673.456,8.5,8.724,2.249,121.443,99.785,0.336,2.972,26.633,17.245,4.56,647.833
Cheal-A12,673.608,8.5,8.462,2.255,122.295,100.672,0.347,2.962,27.049,17.442,4.593,647.9586
Cheal-A12,673.76,8.5,8.3,2.265,120.557,93.682,0.371,2.958,26.561,16.958,4.36,648.0832
Cheal-A12,673.913,8.5,8.262,2.264,121.135,95.783,0.391,2.947,26.938,17.006,4.311,648.2087
Cheal-A12,674.065,8.5,8.293,2.257,121.619,95.029,0.372,2.915,25.972,16.248,4.21,648.3333
Cheal-A12,674.218,8.5,8.323,2.246,121.905,97.02,0.363,2.884,23.851,14.687,3.827,648.4588
Cheal-A12,674.37,8.5,8.339,2.242,122.419,94.377,0.363,2.866,24.429,14.529,3.755,648.5834
Cheal-A12,674.522,8.5,8.393,2.241,121.816,92.175,0.369,2.873,23.779,14.03,3.796,648.7085
Cheal-A12,674.675,8.5,8.431,2.243,121.615,94.648,0.364,2.89,22.796,13.479,3.704,648.837
Cheal-A12,674.827,8.5,8.462,2.244,121.079,93.471,0.337,2.907,21.875,12.966,3.492,648.9647
Cheal-A12,674.98,8.5,8.485,2.256,120.498,100.025,0.348,2.923,22.725,13.365,3.507,649.0932
Cheal-A12,675.132,8.5,8.508,2.263,120.184,96.95,0.339,2.949,23.192,13.573,3.523,649.2183
Cheal-A12,675.284,8.5,8.52,2.263,119.611,94.349,0.362,2.967,22.867,13.301,3.446,649.3429
Cheal-A12,675.437,8.5,8.508,2.254,120.022,94.139,0.374,2.961,22.252,12.91,3.389,649.4684
Cheal-A12,675.589,8.5,8.497,2.254,120.346,96.013,0.405,2.947,21.788,12.59,3.3,649.5948
Cheal-A12,675.742,8.5,8.462,2.25,120.842,99.218,0.389,2.91,21.981,12.569,3.272,649.7233
Cheal-A12,675.894,8.5,8.416,2.253,120.279,99.189,0.377,2.864,23.029,12.992,3.372,649.851
Cheal-A12,676.046,8.5,8.404,2.248,120.545,99.778,0.338,2.805,23.571,13.125,3.349,649.9777
Cheal-A12,676.199,8.5,8.381,2.249,120.487,100.97,0.327,2.758,23.566,13.208,3.374,650.1031
Cheal-A12,676.351,8.5,8.37,2.246,120.287,98.351,0.31,2.76,22.288,12.774,3.341,650.2278
Cheal-A12,676.504,8.5,8.37,2.241,120.343,96.455,0.324,2.812,21.561,12.62,3.441,650.3533
Cheal-A12,676.656,8.5,8.323,2.248,119.69,98.004,0.367,2.85,21.624,12.826,3.614,650.4779
Cheal-A12,676.808,8.5,8.312,2.258,118.23,100.578,0.37,2.871,22.339,13.132,3.725,650.6025
Cheal-A12,676.961,8.5,8.323,2.275,117.194,105.16,0.389,2.856,24.241,14.323,4.06,650.728
Cheal-A12,677.113,8.5,8.323,2.282,116.261,100.157,0.377,2.875,23.86,14.378,4.311,650.8549
Cheal-A12,677.266,8.5,8.323,2.289,116.05,104.124,0.391,2.895,22.572,13.96,4.467,650.9835
Cheal-A12,677.418,8.5,8.312,2.3,115.785,103.645,0.393,2.947,22.091,13.82,4.59,651.1111
Cheal-A12,677.57,8.5,8.316,2.332,102.11,104.061,0.37,3.001,21.501,13.62,4.687,651.2374
Cheal-A12,677.723,8.5,8.331,2.365,101.24,99.526,0.358,3.05,27.15,16.94,5.642,651.3629
Cheal-A12,677.875,8.5,8.323,2.377,100.822,95.968,0.326,3.042,26.098,16.64,5.532,651.4875
Cheal-A12,678.028,8.5,8.308,2.345,101.673,101.938,0.328,3.008,20.845,13.757,4.752,651.613
Cheal-A12,678.18,8.5,8.308,2.312,115.88,106.016,0.319,2.944,20.488,13.64,4.692,651.7376
Cheal-A12,678.332,8.5,8.316,2.297,116.841,109.524,0.327,2.884,20.659,13.884,4.843,651.8622
Cheal-A12,678.485,8.5,8.308,2.304,116.736,108.817,0.338,2.85,20.452,13.821,4.743,651.9877
Cheal-A12,678.637,8.5,8.312,2.31,116.981,109.692,0.326,2.838,20.944,14.095,4.577,652.1151
Cheal-A12,678.79,8.5,8.323,2.303,117.234,108.785,0.324,2.868,22.205,14.846,4.613,652.2436
Cheal-A12,678.942,8.5,8.312,2.296,117.805,105.582,0.319,2.89,23.051,15.426,4.585,652.3713
Cheal-A12,679.094,8.5,8.323,2.285,117.357,102.511,0.336,2.926,22.99,15.447,4.539,652.4971
Cheal-A12,679.247,8.5,8.323,2.293,117.324,101.613,0.322,2.908,22.98,15.403,4.488,652.6226
Cheal-A12,679.399,8.5,8.312,2.305,117.417,99.17,0.323,2.88,22.966,15.463,4.619,652.7472
Cheal-A12,679.552,8.5,8.312,2.306,117.311,96.889,0.309,2.893,21.99,14.995,4.606,652.8737
Cheal-A12,679.704,8.5,8.312,2.301,117.369,92.483,0.307,2.93,21.891,15.058,4.565,653.0013
Cheal-A12,679.856,8.5,8.308,2.295,117.049,98.351,0.3,2.971,21.846,15.19,4.508,653.129
Cheal-A12,680.009,8.5,8.323,2.298,116.017,101.873,0.301,2.962,22.388,15.9,4.696,653.2574
Cheal-A12,680.161,8.5,8.335,2.299,115.37,105.931,0.319,2.943,21.605,15.812,4.867,653.382
Cheal-A12,680.314,8.5,8.347,2.298,114.853,102.707,0.33,2.915,18.779,13.812,4.577,653.5074
Cheal-A12,680.466,8.5,8.37,2.295,114.25,97.688,0.326,2.895,19.239,13.752,4.69,653.6321
